method,model_size,num_params,seed,retained,data_label,label_class,loss,compute_ratio,source
coreftaux,800M,806509504,seed_3,code-lisp+core,code-lisp,retain,0.8971401453018188,0.6309306613233181,scaling/realistic/coreftaux/800M/seed_3/20260527160602990792/stats.jsonl
coreftaux,800M,806509504,seed_3,core,core,core,1.8822249174118042,0.9555350633065849,scaling/realistic/coreftaux/800M/seed_3/20260527160602990792/stats.jsonl
coreftaux,800M,806509504,seed_3,code-lisp+core,core,core,1.8870002031326294,0.9308923433543723,scaling/realistic/coreftaux/800M/seed_3/20260527160602990792/stats.jsonl
coreftaux,800M,806509504,seed_3,core+papers-biology,core,core,1.8845090866088867,0.9436587317670625,scaling/realistic/coreftaux/800M/seed_3/20260527160602990792/stats.jsonl
coreftaux,800M,806509504,seed_3,core+papers-nuclear,core,core,1.8861855268478394,0.9350462049527628,scaling/realistic/coreftaux/800M/seed_3/20260527160602990792/stats.jsonl
coreftaux,800M,806509504,seed_3,core+papers-cyber,core,core,1.8819692134857178,0.9568748373133021,scaling/realistic/coreftaux/800M/seed_3/20260527160602990792/stats.jsonl
coreftaux,800M,806509504,seed_3,core,papers-biology,elicited_forget,2.4823241233825684,0.6200787295750496,scaling/realistic/coreftaux/800M/seed_3/20260527160602990792/stats.jsonl
coreftaux,800M,806509504,seed_3,code-lisp+core,papers-biology,elicited_forget,2.4858007431030273,0.6118791942390632,scaling/realistic/coreftaux/800M/seed_3/20260527160602990792/stats.jsonl
coreftaux,800M,806509504,seed_3,core+papers-nuclear,papers-biology,elicited_forget,2.482070207595825,0.6206823952437152,scaling/realistic/coreftaux/800M/seed_3/20260527160602990792/stats.jsonl
coreftaux,800M,806509504,seed_3,core+papers-cyber,papers-biology,elicited_forget,2.4844138622283936,0.6151354592949853,scaling/realistic/coreftaux/800M/seed_3/20260527160602990792/stats.jsonl
coreftaux,800M,806509504,seed_3,core,papers-biology,forget,2.4718191623687744,0.6456125213752483,scaling/realistic/coreftaux/800M/seed_3/20260527160602990792/stats.jsonl
coreftaux,800M,806509504,seed_3,code-lisp+core,papers-biology,forget,2.475278854370117,0.6370753614237206,scaling/realistic/coreftaux/800M/seed_3/20260527160602990792/stats.jsonl
coreftaux,800M,806509504,seed_3,core+papers-nuclear,papers-biology,forget,2.4639694690704346,0.6654619118800261,scaling/realistic/coreftaux/800M/seed_3/20260527160602990792/stats.jsonl
coreftaux,800M,806509504,seed_3,core+papers-cyber,papers-biology,forget,2.468061685562134,0.6550300044894082,scaling/realistic/coreftaux/800M/seed_3/20260527160602990792/stats.jsonl
coreftaux,800M,806509504,seed_3,core+papers-biology,papers-biology,retain,2.3751485347747803,0.9447360603171854,scaling/realistic/coreftaux/800M/seed_3/20260527160602990792/stats.jsonl
coreftaux,800M,806509504,seed_3,core,papers-cyber,elicited_forget,2.733515739440918,0.679930320679707,scaling/realistic/coreftaux/800M/seed_3/20260527160602990792/stats.jsonl
coreftaux,800M,806509504,seed_3,code-lisp+core,papers-cyber,elicited_forget,2.736640453338623,0.6713800028636675,scaling/realistic/coreftaux/800M/seed_3/20260527160602990792/stats.jsonl
coreftaux,800M,806509504,seed_3,core+papers-biology,papers-cyber,elicited_forget,2.7310352325439453,0.686803546820342,scaling/realistic/coreftaux/800M/seed_3/20260527160602990792/stats.jsonl
coreftaux,800M,806509504,seed_3,core+papers-nuclear,papers-cyber,elicited_forget,2.7320313453674316,0.6840342416391716,scaling/realistic/coreftaux/800M/seed_3/20260527160602990792/stats.jsonl
coreftaux,800M,806509504,seed_3,core,papers-cyber,forget,2.709244728088379,0.7505909767112082,scaling/realistic/coreftaux/800M/seed_3/20260527160602990792/stats.jsonl
coreftaux,800M,806509504,seed_3,code-lisp+core,papers-cyber,forget,2.715308904647827,0.7322063754954535,scaling/realistic/coreftaux/800M/seed_3/20260527160602990792/stats.jsonl
coreftaux,800M,806509504,seed_3,core+papers-biology,papers-cyber,forget,2.711700201034546,0.7430861156910425,scaling/realistic/coreftaux/800M/seed_3/20260527160602990792/stats.jsonl
coreftaux,800M,806509504,seed_3,core+papers-nuclear,papers-cyber,forget,2.7122955322265625,0.7412790530153933,scaling/realistic/coreftaux/800M/seed_3/20260527160602990792/stats.jsonl
coreftaux,800M,806509504,seed_3,core+papers-cyber,papers-cyber,retain,2.6429872512817383,0.9882994427261076,scaling/realistic/coreftaux/800M/seed_3/20260527160602990792/stats.jsonl
coreftaux,800M,806509504,seed_3,core,papers-nuclear,elicited_forget,2.8374218940734863,0.6090967916118549,scaling/realistic/coreftaux/800M/seed_3/20260527160602990792/stats.jsonl
coreftaux,800M,806509504,seed_3,code-lisp+core,papers-nuclear,elicited_forget,2.841913938522339,0.598198368959729,scaling/realistic/coreftaux/800M/seed_3/20260527160602990792/stats.jsonl
coreftaux,800M,806509504,seed_3,core+papers-biology,papers-nuclear,elicited_forget,2.8316211700439453,0.6234958249289868,scaling/realistic/coreftaux/800M/seed_3/20260527160602990792/stats.jsonl
coreftaux,800M,806509504,seed_3,core+papers-cyber,papers-nuclear,elicited_forget,2.830937385559082,0.6252177746267893,scaling/realistic/coreftaux/800M/seed_3/20260527160602990792/stats.jsonl
coreftaux,800M,806509504,seed_3,core,papers-nuclear,forget,2.8460378646850586,0.5883823845906536,scaling/realistic/coreftaux/800M/seed_3/20260527160602990792/stats.jsonl
coreftaux,800M,806509504,seed_3,code-lisp+core,papers-nuclear,forget,2.8519535064697266,0.574610875945658,scaling/realistic/coreftaux/800M/seed_3/20260527160602990792/stats.jsonl
